customer_id,first_name,last_name,rental_date,rental_order
3,LINDA,WILLIAMS,"2005-07-30 21:45:46",17
3,LINDA,WILLIAMS,"2005-07-31 03:27:58",18
3,LINDA,WILLIAMS,"2005-07-31 11:32:58",19
3,LINDA,WILLIAMS,"2005-08-01 14:19:48",20
3,LINDA,WILLIAMS,"2005-08-18 14:49:55",21
3,LINDA,WILLIAMS,"2005-08-19 22:18:07",22
3,LINDA,WILLIAMS,"2005-08-20 06:14:12",23
3,LINDA,WILLIAMS,"2005-08-21 20:50:48",24
3,LINDA,WILLIAMS,"2005-08-22 09:37:27",25
3,LINDA,WILLIAMS,"2005-08-23 07:10:14",26
4,BARBARA,JONES,"2005-06-15 09:31:28",1
4,BARBARA,JONES,"2005-06-16 08:08:40",2
4,BARBARA,JONES,"2005-06-16 14:01:27",3
4,BARBARA,JONES,"2005-06-16 15:51:52",4
4,BARBARA,JONES,"2005-06-17 14:31:12",5
4,BARBARA,JONES,"2005-06-19 09:39:01",6
4,BARBARA,JONES,"2005-07-28 02:10:10",7
4,BARBARA,JONES,"2005-07-28 04:37:59",8
4,BARBARA,JONES,"2005-07-29 18:44:57",9
4,BARBARA,JONES,"2005-07-30 08:46:09",10
4,BARBARA,JONES,"2005-07-30 18:58:00",11
4,BARBARA,JONES,"2005-08-02 07:09:34",12
4,BARBARA,JONES,"2005-08-02 08:20:31",13
4,BARBARA,JONES,"2005-08-17 00:28:01",14
4,BARBARA,JONES,"2005-08-18 00:14:03",15
4,BARBARA,JONES,"2005-08-18 05:14:44",16
4,BARBARA,JONES,"2005-08-19 02:19:13",17
4,BARBARA,JONES,"2005-08-20 09:32:04",18
4,BARBARA,JONES,"2005-08-20 12:55:40",19
4,BARBARA,JONES,"2005-08-21 04:53:37",20
4,BARBARA,JONES,"2005-08-22 13:58:23",21
4,BARBARA,JONES,"2005-08-23 07:43:00",22
5,ELIZABETH,BROWN,"2005-05-29 07:25:16",1
5,ELIZABETH,BROWN,"2005-05-31 11:15:43",2
5,ELIZABETH,BROWN,"2005-05-31 19:46:38",3
5,ELIZABETH,BROWN,"2005-06-15 22:03:14",4
5,ELIZABETH,BROWN,"2005-06-16 08:01:02",5
5,ELIZABETH,BROWN,"2005-06-17 15:56:53",6
5,ELIZABETH,BROWN,"2005-06-19 04:20:13",7
5,ELIZABETH,BROWN,"2005-06-20 18:38:22",8
5,ELIZABETH,BROWN,"2005-07-06 09:11:58",9
5,ELIZABETH,BROWN,"2005-07-08 20:04:43",10
5,ELIZABETH,BROWN,"2005-07-09 01:57:57",11
5,ELIZABETH,BROWN,"2005-07-09 07:13:52",12
5,ELIZABETH,BROWN,"2005-07-09 08:51:42",13
5,ELIZABETH,BROWN,"2005-07-10 11:09:35",14
5,ELIZABETH,BROWN,"2005-07-11 03:17:04",15
5,ELIZABETH,BROWN,"2005-07-12 11:27:35",16
5,ELIZABETH,BROWN,"2005-07-12 12:16:28",17
5,ELIZABETH,BROWN,"2005-07-27 12:37:28",18
5,ELIZABETH,BROWN,"2005-07-28 01:50:29",19
5,ELIZABETH,BROWN,"2005-07-28 08:43:39",20
5,ELIZABETH,BROWN,"2005-07-29 01:11:23",21
5,ELIZABETH,BROWN,"2005-07-30 04:14:28",22
5,ELIZABETH,BROWN,"2005-07-30 23:52:30",23
5,ELIZABETH,BROWN,"2005-07-31 14:00:53",24
5,ELIZABETH,BROWN,"2005-08-01 14:48:45",25
5,ELIZABETH,BROWN,"2005-08-01 15:27:10",26
5,ELIZABETH,BROWN,"2005-08-02 04:56:45",27
5,ELIZABETH,BROWN,"2005-08-02 10:50:06",28
5,ELIZABETH,BROWN,"2005-08-17 16:28:53",29
5,ELIZABETH,BROWN,"2005-08-18 00:10:04",30
5,ELIZABETH,BROWN,"2005-08-19 00:24:08",31
5,ELIZABETH,BROWN,"2005-08-19 09:45:41",32
5,ELIZABETH,BROWN,"2005-08-20 15:16:18",33
5,ELIZABETH,BROWN,"2005-08-20 22:13:59",34
5,ELIZABETH,BROWN,"2005-08-21 11:31:11",35
5,ELIZABETH,BROWN,"2005-08-21 14:02:50",36
5,ELIZABETH,BROWN,"2005-08-22 17:37:02",37
5,ELIZABETH,BROWN,"2006-02-14 15:16:03",38
6,JENNIFER,DAVIS,"2005-05-25 08:43:32",1
6,JENNIFER,DAVIS,"2005-05-28 11:09:14",2
6,JENNIFER,DAVIS,"2005-05-30 11:25:01",3
6,JENNIFER,DAVIS,"2005-06-16 03:41:38",4
6,JENNIFER,DAVIS,"2005-06-16 23:44:13",5
6,JENNIFER,DAVIS,"2005-06-17 09:19:45",6
6,JENNIFER,DAVIS,"2005-06-18 12:03:23",7
6,JENNIFER,DAVIS,"2005-07-06 23:14:21",8
6,JENNIFER,DAVIS,"2005-07-07 14:53:24",9
6,JENNIFER,DAVIS,"2005-07-10 03:03:35",10
6,JENNIFER,DAVIS,"2005-07-11 12:39:01",11
6,JENNIFER,DAVIS,"2005-07-11 15:01:54",12
6,JENNIFER,DAVIS,"2005-07-12 12:18:38",13
6,JENNIFER,DAVIS,"2005-07-27 05:03:44",14
6,JENNIFER,DAVIS,"2005-07-27 06:38:25",15
6,JENNIFER,DAVIS,"2005-07-28 18:47:23",16
6,JENNIFER,DAVIS,"2005-08-01 03:13:39",17
6,JENNIFER,DAVIS,"2005-08-02 05:36:38",18
6,JENNIFER,DAVIS,"2005-08-02 18:55:15",19
6,JENNIFER,DAVIS,"2005-08-17 02:29:41",20
6,JENNIFER,DAVIS,"2005-08-17 08:12:20",21
6,JENNIFER,DAVIS,"2005-08-17 13:39:32",22
6,JENNIFER,DAVIS,"2005-08-18 04:05:29",23
6,JENNIFER,DAVIS,"2005-08-20 00:18:25",24
6,JENNIFER,DAVIS,"2005-08-21 08:22:56",25
6,JENNIFER,DAVIS,"2005-08-21 09:49:28",26
6,JENNIFER,DAVIS,"2005-08-23 02:51:24",27
6,JENNIFER,DAVIS,"2005-08-23 06:41:32",28
7,MARIA,MILLER,"2005-05-25 06:04:08",1
7,MARIA,MILLER,"2005-05-25 19:30:46",2
7,MARIA,MILLER,"2005-05-29 09:27:00",3
7,MARIA,MILLER,"2005-05-30 21:07:15",4
7,MARIA,MILLER,"2005-05-31 08:44:29",5
7,MARIA,MILLER,"2005-06-16 21:06:00",6
7,MARIA,MILLER,"2005-06-18 05:03:36",7
7,MARIA,MILLER,"2005-06-19 14:00:26",8
7,MARIA,MILLER,"2005-06-20 01:50:56",9
7,MARIA,MILLER,"2005-06-20 10:11:53",10
7,MARIA,MILLER,"2005-07-06 07:09:17",11
7,MARIA,MILLER,"2005-07-07 13:22:20",12
7,MARIA,MILLER,"2005-07-08 16:16:04",13
7,MARIA,MILLER,"2005-07-08 18:47:38",14
7,MARIA,MILLER,"2005-07-09 21:52:05",15
7,MARIA,MILLER,"2005-07-10 21:35:12",16
7,MARIA,MILLER,"2005-07-11 10:36:28",17
7,MARIA,MILLER,"2005-07-11 17:30:58",18
7,MARIA,MILLER,"2005-07-12 15:17:42",19
7,MARIA,MILLER,"2005-07-29 07:02:55",20
7,MARIA,MILLER,"2005-07-31 04:30:03",21
7,MARIA,MILLER,"2005-08-01 04:57:04",22
7,MARIA,MILLER,"2005-08-01 08:19:53",23
7,MARIA,MILLER,"2005-08-01 11:39:26",24
7,MARIA,MILLER,"2005-08-01 15:52:00",25
7,MARIA,MILLER,"2005-08-02 04:40:54",26
7,MARIA,MILLER,"2005-08-17 00:51:32",27
7,MARIA,MILLER,"2005-08-18 07:57:14",28
7,MARIA,MILLER,"2005-08-18 21:55:01",29
7,MARIA,MILLER,"2005-08-19 21:23:31",30
7,MARIA,MILLER,"2005-08-20 01:06:04",31
7,MARIA,MILLER,"2005-08-20 05:53:31",32
7,MARIA,MILLER,"2005-08-21 04:49:48",33
8,SUSAN,WILSON,"2005-05-30 03:43:54",1
8,SUSAN,WILSON,"2005-06-15 09:59:16",2
8,SUSAN,WILSON,"2005-06-17 18:21:35",3
8,SUSAN,WILSON,"2005-06-20 17:57:47",4
8,SUSAN,WILSON,"2005-07-05 23:01:21",5
8,SUSAN,WILSON,"2005-07-07 00:09:02",6
8,SUSAN,WILSON,"2005-07-07 10:02:03",7
8,SUSAN,WILSON,"2005-07-07 21:47:29",8
8,SUSAN,WILSON,"2005-07-08 02:17:12",9
8,SUSAN,WILSON,"2005-07-09 15:40:46",10
8,SUSAN,WILSON,"2005-07-09 17:13:23",11
8,SUSAN,WILSON,"2005-07-11 21:39:46",12
8,SUSAN,WILSON,"2005-07-12 10:43:53",13
8,SUSAN,WILSON,"2005-07-29 21:42:49",14
8,SUSAN,WILSON,"2005-07-31 04:54:43",15
8,SUSAN,WILSON,"2005-07-31 22:08:29",16
8,SUSAN,WILSON,"2005-08-01 13:05:35",17
8,SUSAN,WILSON,"2005-08-02 13:04:12",18
8,SUSAN,WILSON,"2005-08-02 14:42:45",19
8,SUSAN,WILSON,"2005-08-18 17:16:01",20
8,SUSAN,WILSON,"2005-08-21 01:07:11",21
8,SUSAN,WILSON,"2005-08-22 22:09:09",22
8,SUSAN,WILSON,"2005-08-23 13:05:10",23
8,SUSAN,WILSON,"2005-08-23 14:31:19",24
9,MARGARET,MOORE,"2005-05-27 05:01:28",1
9,MARGARET,MOORE,"2005-05-30 05:48:59",2
9,MARGARET,MOORE,"2005-05-31 10:13:34",3
9,MARGARET,MOORE,"2005-06-20 19:59:28",4
9,MARGARET,MOORE,"2005-06-21 04:08:43",5
9,MARGARET,MOORE,"2005-07-07 23:37:00",6
9,MARGARET,MOORE,"2005-07-08 13:59:38",7
9,MARGARET,MOORE,"2005-07-08 16:35:44",8
9,MARGARET,MOORE,"2005-07-10 07:45:40",9
9,MARGARET,MOORE,"2005-07-11 02:08:29",10
9,MARGARET,MOORE,"2005-07-11 10:17:29",11
9,MARGARET,MOORE,"2005-07-28 00:15:26",12
9,MARGARET,MOORE,"2005-07-28 07:51:56",13
9,MARGARET,MOORE,"2005-07-30 06:34:07",14
9,MARGARET,MOORE,"2005-08-01 09:11:25",15
9,MARGARET,MOORE,"2005-08-01 09:14:00",16
9,MARGARET,MOORE,"2005-08-02 19:00:52",17
9,MARGARET,MOORE,"2005-08-17 01:11:53",18
9,MARGARET,MOORE,"2005-08-18 03:08:10",19
9,MARGARET,MOORE,"2005-08-18 05:58:40",20
9,MARGARET,MOORE,"2005-08-18 18:48:58",21
9,MARGARET,MOORE,"2005-08-21 13:53:59",22
9,MARGARET,MOORE,"2006-02-14 15:16:03",23
10,DOROTHY,TAYLOR,"2005-05-31 19:36:30",1
10,DOROTHY,TAYLOR,"2005-06-16 20:21:53",2
10,DOROTHY,TAYLOR,"2005-06-17 11:11:14",3
10,DOROTHY,TAYLOR,"2005-06-18 03:26:23",4
10,DOROTHY,TAYLOR,"2005-06-19 20:01:59",5
10,DOROTHY,TAYLOR,"2005-06-20 00:00:55",6
10,DOROTHY,TAYLOR,"2005-07-06 14:13:45",7
10,DOROTHY,TAYLOR,"2005-07-07 03:06:40",8
10,DOROTHY,TAYLOR,"2005-07-07 14:14:13",9
10,DOROTHY,TAYLOR,"2005-07-09 03:12:52",10
10,DOROTHY,TAYLOR,"2005-07-09 04:53:18",11
10,DOROTHY,TAYLOR,"2005-07-09 21:58:57",12
10,DOROTHY,TAYLOR,"2005-07-10 20:41:09",13
10,DOROTHY,TAYLOR,"2005-07-28 05:21:42",14
10,DOROTHY,TAYLOR,"2005-07-28 15:10:55",15
10,DOROTHY,TAYLOR,"2005-07-28 22:34:12",16
10,DOROTHY,TAYLOR,"2005-07-31 15:27:07",17
10,DOROTHY,TAYLOR,"2005-08-01 17:09:59",18
10,DOROTHY,TAYLOR,"2005-08-02 14:55:00",19
10,DOROTHY,TAYLOR,"2005-08-02 19:13:39",20
10,DOROTHY,TAYLOR,"2005-08-17 20:11:35",21
10,DOROTHY,TAYLOR,"2005-08-18 09:19:12",22
10,DOROTHY,TAYLOR,"2005-08-19 19:23:30",23
10,DOROTHY,TAYLOR,"2005-08-20 16:43:28",24
10,DOROTHY,TAYLOR,"2005-08-22 21:59:29",25
11,LISA,ANDERSON,"2005-05-30 22:59:12",1
11,LISA,ANDERSON,"2005-06-15 20:53:07",2
11,LISA,ANDERSON,"2005-06-17 07:26:45",3
11,LISA,ANDERSON,"2005-06-20 23:49:12",4
11,LISA,ANDERSON,"2005-07-08 07:19:11",5
11,LISA,ANDERSON,"2005-07-08 22:43:05",6
11,LISA,ANDERSON,"2005-07-10 16:44:58",7
11,LISA,ANDERSON,"2005-07-11 09:09:59",8
11,LISA,ANDERSON,"2005-07-27 13:13:32",9
11,LISA,ANDERSON,"2005-07-28 15:32:07",10
11,LISA,ANDERSON,"2005-07-28 18:43:11",11
11,LISA,ANDERSON,"2005-07-29 07:38:14",12
11,LISA,ANDERSON,"2005-07-29 17:33:45",13
11,LISA,ANDERSON,"2005-07-30 03:17:13",14
11,LISA,ANDERSON,"2005-07-30 16:08:21",15
11,LISA,ANDERSON,"2005-08-01 22:41:16",16
11,LISA,ANDERSON,"2005-08-02 10:14:58",17
11,LISA,ANDERSON,"2005-08-16 23:06:30",18
11,LISA,ANDERSON,"2005-08-17 19:32:44",19
11,LISA,ANDERSON,"2005-08-20 05:07:27",20
11,LISA,ANDERSON,"2005-08-20 12:17:27",21
11,LISA,ANDERSON,"2005-08-22 12:42:47",22
11,LISA,ANDERSON,"2005-08-22 17:46:41",23
11,LISA,ANDERSON,"2006-02-14 15:16:03",24
12,NANCY,THOMAS,"2005-05-30 23:08:03",1
12,NANCY,THOMAS,"2005-05-31 11:10:17",2
12,NANCY,THOMAS,"2005-06-16 17:02:55",3
12,NANCY,THOMAS,"2005-06-18 18:11:51",4
12,NANCY,THOMAS,"2005-06-18 23:07:12",5
12,NANCY,THOMAS,"2005-06-19 08:11:51",6
12,NANCY,THOMAS,"2005-06-20 19:33:52",7
12,NANCY,THOMAS,"2005-06-21 16:31:27",8
12,NANCY,THOMAS,"2005-07-06 17:57:54",9
12,NANCY,THOMAS,"2005-07-09 05:00:39",10
12,NANCY,THOMAS,"2005-07-09 05:06:24",11
12,NANCY,THOMAS,"2005-07-09 07:02:19",12
12,NANCY,THOMAS,"2005-07-09 13:20:25",13
12,NANCY,THOMAS,"2005-07-12 15:55:39",14
12,NANCY,THOMAS,"2005-07-27 01:44:03",15
12,NANCY,THOMAS,"2005-07-27 11:50:47",16
12,NANCY,THOMAS,"2005-07-30 04:34:51",17
12,NANCY,THOMAS,"2005-07-30 11:26:28",18
12,NANCY,THOMAS,"2005-07-30 13:49:43",19
12,NANCY,THOMAS,"2005-07-31 04:42:46",20
12,NANCY,THOMAS,"2005-07-31 07:45:33",21
12,NANCY,THOMAS,"2005-08-01 06:50:26",22
12,NANCY,THOMAS,"2005-08-16 22:52:30",23
12,NANCY,THOMAS,"2005-08-18 16:58:48",24
12,NANCY,THOMAS,"2005-08-20 02:37:07",25
12,NANCY,THOMAS,"2005-08-20 15:58:28",26
12,NANCY,THOMAS,"2005-08-21 05:19:39",27
12,NANCY,THOMAS,"2005-08-23 20:28:44",28
13,KAREN,JACKSON,"2005-06-17 06:54:42",1
13,KAREN,JACKSON,"2005-06-18 02:24:01",2
13,KAREN,JACKSON,"2005-06-20 06:26:57",3
13,KAREN,JACKSON,"2005-06-20 12:45:33",4
13,KAREN,JACKSON,"2005-07-06 21:39:24",5
13,KAREN,JACKSON,"2005-07-11 07:43:08",6
13,KAREN,JACKSON,"2005-07-12 05:45:47",7
13,KAREN,JACKSON,"2005-07-12 20:13:45",8
13,KAREN,JACKSON,"2005-07-12 21:30:41",9
13,KAREN,JACKSON,"2005-07-28 11:49:53",10
13,KAREN,JACKSON,"2005-07-29 01:38:53",11
13,KAREN,JACKSON,"2005-07-29 22:37:41",12
13,KAREN,JACKSON,"2005-07-30 14:38:22",13
13,KAREN,JACKSON,"2005-07-30 21:29:41",14
13,KAREN,JACKSON,"2005-07-31 06:12:08",15
13,KAREN,JACKSON,"2005-07-31 08:58:40",16
13,KAREN,JACKSON,"2005-07-31 17:48:51",17
13,KAREN,JACKSON,"2005-08-02 14:58:41",18
13,KAREN,JACKSON,"2005-08-02 16:05:17",19
13,KAREN,JACKSON,"2005-08-17 09:44:59",20
13,KAREN,JACKSON,"2005-08-19 04:31:36",21
13,KAREN,JACKSON,"2005-08-19 10:49:03",22
13,KAREN,JACKSON,"2005-08-19 15:25:48",23
13,KAREN,JACKSON,"2005-08-20 00:33:19",24
13,KAREN,JACKSON,"2005-08-21 05:44:07",25
13,KAREN,JACKSON,"2005-08-21 15:44:23",26
13,KAREN,JACKSON,"2005-08-22 20:51:24",27
14,BETTY,WHITE,"2005-05-26 00:37:28",1
14,BETTY,WHITE,"2005-05-27 04:34:41",2
14,BETTY,WHITE,"2005-05-28 04:25:33",3
14,BETTY,WHITE,"2005-05-28 22:04:30",4
14,BETTY,WHITE,"2005-05-29 20:24:28",5
14,BETTY,WHITE,"2005-06-15 13:32:15",6
14,BETTY,WHITE,"2005-07-06 10:21:49",7
14,BETTY,WHITE,"2005-07-08 23:00:07",8
14,BETTY,WHITE,"2005-07-09 06:37:07",9
14,BETTY,WHITE,"2005-07-09 16:10:25",10
14,BETTY,WHITE,"2005-07-09 19:14:32",11
14,BETTY,WHITE,"2005-07-10 03:29:48",12
14,BETTY,WHITE,"2005-07-28 16:23:01",13
14,BETTY,WHITE,"2005-07-28 16:45:11",14
14,BETTY,WHITE,"2005-07-29 11:11:33",15
14,BETTY,WHITE,"2005-07-29 22:46:08",16
14,BETTY,WHITE,"2005-07-30 21:36:15",17
14,BETTY,WHITE,"2005-07-31 03:21:16",18
14,BETTY,WHITE,"2005-08-01 05:23:00",19
14,BETTY,WHITE,"2005-08-01 11:55:33",20
14,BETTY,WHITE,"2005-08-02 22:18:24",21
14,BETTY,WHITE,"2005-08-17 00:27:23",22
14,BETTY,WHITE,"2005-08-18 19:16:47",23
14,BETTY,WHITE,"2005-08-20 11:20:12",24
14,BETTY,WHITE,"2005-08-22 08:43:50",25
14,BETTY,WHITE,"2005-08-22 22:08:11",26
14,BETTY,WHITE,"2005-08-23 22:25:26",27
14,BETTY,WHITE,"2006-02-14 15:16:03",28
15,HELEN,HARRIS,"2005-06-18 21:26:56",1
15,HELEN,HARRIS,"2005-06-20 05:15:37",2
15,HELEN,HARRIS,"2005-06-20 22:52:18",3
15,HELEN,HARRIS,"2005-07-06 02:29:21",4
15,HELEN,HARRIS,"2005-07-07 07:26:19",5
15,HELEN,HARRIS,"2005-07-10 11:02:03",6
15,HELEN,HARRIS,"2005-07-11 00:14:19",7
15,HELEN,HARRIS,"2005-07-27 05:15:37",8
15,HELEN,HARRIS,"2005-07-28 22:50:50",9
15,HELEN,HARRIS,"2005-07-29 13:36:01",10
15,HELEN,HARRIS,"2005-07-30 02:13:31",11
15,HELEN,HARRIS,"2005-07-31 17:22:35",12
15,HELEN,HARRIS,"2005-08-02 08:44:18",13
15,HELEN,HARRIS,"2005-08-02 09:29:11",14
15,HELEN,HARRIS,"2005-08-02 15:48:08",15
15,HELEN,HARRIS,"2005-08-02 17:09:24",16
15,HELEN,HARRIS,"2005-08-17 16:20:37",17
15,HELEN,HARRIS,"2005-08-18 04:39:10",18
15,HELEN,HARRIS,"2005-08-18 14:46:26",19
15,HELEN,HARRIS,"2005-08-18 18:00:23",20
15,HELEN,HARRIS,"2005-08-19 20:18:36",21
15,HELEN,HARRIS,"2005-08-19 22:03:46",22
15,HELEN,HARRIS,"2005-08-20 02:00:33",23
15,HELEN,HARRIS,"2005-08-20 03:41:41",24
15,HELEN,HARRIS,"2005-08-20 08:34:41",25
15,HELEN,HARRIS,"2005-08-21 16:31:22",26
15,HELEN,HARRIS,"2005-08-21 23:53:35",27
15,HELEN,HARRIS,"2005-08-22 03:23:41",28
15,HELEN,HARRIS,"2005-08-22 15:36:04",29
15,HELEN,HARRIS,"2005-08-23 17:12:31",30
15,HELEN,HARRIS,"2006-02-14 15:16:03",31
15,HELEN,HARRIS,"2006-02-14 15:16:03",32
16,SANDRA,MARTIN,"2005-05-27 03:07:10",1
16,SANDRA,MARTIN,"2005-05-28 13:33:23",2
16,SANDRA,MARTIN,"2005-05-30 07:10:00",3
16,SANDRA,MARTIN,"2005-05-31 02:53:36",4
16,SANDRA,MARTIN,"2005-06-17 07:04:57",5
16,SANDRA,MARTIN,"2005-06-17 07:50:53",6
16,SANDRA,MARTIN,"2005-06-20 07:10:09",7
16,SANDRA,MARTIN,"2005-06-21 11:16:42",8
16,SANDRA,MARTIN,"2005-07-06 02:23:39",9
16,SANDRA,MARTIN,"2005-07-07 12:11:22",10
16,SANDRA,MARTIN,"2005-07-07 14:24:44",11
16,SANDRA,MARTIN,"2005-07-08 02:45:19",12
16,SANDRA,MARTIN,"2005-07-11 06:40:31",13
16,SANDRA,MARTIN,"2005-07-27 19:39:38",14
16,SANDRA,MARTIN,"2005-07-27 22:03:41",15
16,SANDRA,MARTIN,"2005-07-29 07:45:00",16
16,SANDRA,MARTIN,"2005-07-30 11:12:03",17
16,SANDRA,MARTIN,"2005-07-31 03:54:05",18
16,SANDRA,MARTIN,"2005-08-01 17:53:02",19
16,SANDRA,MARTIN,"2005-08-01 19:15:08",20
16,SANDRA,MARTIN,"2005-08-02 15:50:44",21
16,SANDRA,MARTIN,"2005-08-17 22:53:00",22
16,SANDRA,MARTIN,"2005-08-18 07:41:43",23
16,SANDRA,MARTIN,"2005-08-18 15:39:46",24
16,SANDRA,MARTIN,"2005-08-19 13:08:23",25
16,SANDRA,MARTIN,"2005-08-19 22:01:42",26
16,SANDRA,MARTIN,"2005-08-20 01:10:27",27
16,SANDRA,MARTIN,"2005-08-21 14:45:34",28
17,DONNA,THOMPSON,"2005-05-26 19:44:54",1
17,DONNA,THOMPSON,"2005-05-28 11:19:53",2
17,DONNA,THOMPSON,"2005-05-30 06:41:32",3
17,DONNA,THOMPSON,"2005-06-18 00:17:58",4
17,DONNA,THOMPSON,"2005-06-19 12:29:08",5
17,DONNA,THOMPSON,"2005-06-21 05:06:30",6
17,DONNA,THOMPSON,"2005-07-10 10:46:57",7
17,DONNA,THOMPSON,"2005-07-10 19:25:21",8
17,DONNA,THOMPSON,"2005-07-12 20:52:41",9
17,DONNA,THOMPSON,"2005-07-28 17:45:58",10
17,DONNA,THOMPSON,"2005-07-28 23:37:33",11
17,DONNA,THOMPSON,"2005-07-30 08:30:56",12
17,DONNA,THOMPSON,"2005-07-30 10:11:52",13
17,DONNA,THOMPSON,"2005-07-30 19:23:44",14
17,DONNA,THOMPSON,"2005-07-30 23:43:32",15
17,DONNA,THOMPSON,"2005-08-17 18:26:22",16
17,DONNA,THOMPSON,"2005-08-20 10:24:41",17
17,DONNA,THOMPSON,"2005-08-20 21:43:44",18
17,DONNA,THOMPSON,"2005-08-21 08:15:41",19
17,DONNA,THOMPSON,"2005-08-21 08:42:26",20
17,DONNA,THOMPSON,"2005-08-23 12:41:38",21
18,CAROL,GARCIA,"2005-05-25 06:44:53",1
18,CAROL,GARCIA,"2005-05-25 19:27:51",2
18,CAROL,GARCIA,"2005-05-29 01:32:10",3
18,CAROL,GARCIA,"2005-06-15 19:30:18",4
18,CAROL,GARCIA,"2005-06-16 19:23:23",5
18,CAROL,GARCIA,"2005-06-17 19:52:42",6
